매장명,주소,구
김제금산사점,전북 김제시 금산면 모악로 464 1층,김제시
새만금수국섬DI점,전북 김제시 진봉면 심포리 2417,김제시
완주봉동점,전북 완주군 봉동읍 둔산리 900-18,완주군
전북모악점,전라북도 완주군 모악산길 107 (구이면  ),완주군
전북진안점,전북 진안군 진안읍 우화산길 9,진안군
진안마이산점,전북 진안군 부귀면 전진로 2687 이디야커피,진안군
무주점,전북 무주군 무주읍 향학로 37 1층,무주군
장수점,전북 장수군 장수읍 싸리재로 6,장수군
전북임실점,전라북도 임실군 운수로 19,임실군
순창점,전북 순창군 순창읍 남계리 542-2,순창군
부안격포점,전북 부안군 변산면 격포로 144,부안군
부안내소사점,전북 부안군 진서면 내소사로 183 (석포리) 이디야커피,부안군
부안석정로점,전북 부안군 부안읍 석정로 279 103호,부안군
부안관광호텔점,전북 부안군 행안면 변산로 70-1,부안군
부안격포채석강점,전북특별자치도 부안군 변산면 변산해변로 27 이디야커피(채석강점),부안군
전북부안점,전북특별자치도 부안군 부안읍 석정로 234 1층 102호,부안군
목포평화광장점,전남 목포시 상동  1159-13,목포시
목포대성점,전라남도 목포시 양을로 59,목포시
목포북항점,"전남 목포시 청호로219번길 34-15 1층 C104호 C204호(산정동, 목포북항씨푸드타운2차)",목포시
목포부영점,전남 목포시 옥암로 42 2동(옥암동),목포시
목포법원점,전남 목포시 후광대로105번길 13 (옥암동) 1층,목포시
목포기독병원점,전남 목포시 백년대로297번길 7 (상동) 이디야커피,목포시
여수여문점,전남 여수시 여서로 164 (여서동) 1층,여수시
여수일출정점,전남 여수시 자산4길 45,여수시
여수거북공원점,전남 여수시 흥국로 32 1층,여수시
여수원예농협하나로마트점,전남 여수시 무선로 219 (화장동) 1층,여수시
여수하나로마트죽림호수점,전남 여수시 소라면 화양로 2013 2층,여수시
여수연등메트하임점,전남 여수시 좌수영로 101 (연등동),여수시
여수향일암점,전남 여수시 돌산읍 향일암로 70-5,여수시
여수문수하나로마트점,전남 여수시 여문2로 40 (문수동) 1층,여수시
여수국동점,전남 여수시 국동남6길 49-10 (국동) 상가동 101호 이디야커피,여수시
여수주동사거리점,전남 여수시 주동로 126 (주삼동) 1층 120호,여수시
여수돌산우두리점,전남 여수시 돌산읍 강남해안로 76,여수시
여수진남관점,"전남 여수시 진남상가길 2 (중앙동) 1층,2층",여수시
여수웅천웅동점,전남 여수시 웅천5길 11 (웅천동) 2층,여수시
여수웅천디아일랜드점,전남 여수시 웅천남4로 17 (웅천동) A동 152호,여수시
여수시청점,전라남도 여수시 시청동1길 17,여수시
여수화장점,전남 여수시 화산로 42-1 (화장동) 1층,여수시
여수봉계점,전남 여수시 봉계대곡길 32 (봉계동) 2층,여수시
여수선소점,전남 여수시 소호로 614 (학동) 1층 101호,여수시
여수학동점,"전남 여수시 시청로 42 (학동, 진남빌딩) 1층",여수시
여수한재DT점,전남 여수시 한재로 118 이디야커피,여수시
여수신기점,전남 여수시 새터로 61 (신기동) 1층 2호,여수시
여수죽림점,전라남도 여수시 소라면 죽림2길 34-11 (죽림리) 1층,여수시
여수대교동점,전남 여수시 대교로 30 1층(봉산동),여수시
여수쌍봉점,전남 여수시 흥국로 32 1층 (학동),여수시
여수소호점,전남 여수시 소호로 481,여수시
여수도원점,전남 여수시 무선로 55 1층,여수시
여수엑스포점,전라남도 여수시 오동도로 61-18,여수시
여수여서점,전라남도 여수시 여서1로 59,여수시
순천금당동부점,"전남 순천시 기적의도서관1길 21 (조례동, 동부직업전문학교) 1층",순천시
순천풍덕초교점,전남 순천시 팔마1길 3 1층,순천시
순천트리마제점,"전남 순천시 왕조로 55 (조례동, 트리마제 순천 1단지) 129동 105, 106",순천시
순천대대학본부점,"전남 순천시 중앙로 255 (석현동, 순천대학교) 대학본부2층(석현동, 순천대학교)",순천시
순천홈플러스점,"전남 순천시 신월큰길 10 (조례동, 삼성홈플러스) 지1층",순천시
순천서면점,전남 순천시 서면 삼산로 299 1층,순천시
순천와온해변점,전남 순천시 해룡면 와온길 241 1층,순천시
순천조례주공점,"전남 순천시 이수로 281 (조례동, 주공2차아파트) 108,109호",순천시
순천대정문점,전남 순천시 중앙로 270 1층,순천시
순천연향2지구점,"전남 순천시 율산길 48 (연향동, 투다리) 1층",순천시
순천법원점,전남 순천시 왕지5길 13-5 1층,순천시
순천이마트점,전라남도 순천시 팔마로 191,순천시
순천호수공원점,전남 순천시 왕지동 882-14 이디야커피,순천시
순천용당점,전남 순천시 삼산로 103-9 (용당동) 2동 1층 2호,순천시
순천연향점,전남 순천시 연향번영길 102 (연향동),순천시
순천왕지점,전남 순천시 왕궁길 25 이디야커피(순천왕지점),순천시
순천금당신흥점,전남 순천시 장선배기길 110 1층,순천시
순천금당버드내점,전남 순천시 대석길 46 1층(연향동),순천시
순천역점,전남 순천시 팔마로 126 (조곡동),순천시
순천오천점,전남 순천시 오천5길 8 (오천동),순천시
순천신대점,전남 순천시 해룡면 신대1길 4-21 1층 104호,순천시
나주빛가람종합병원점,전남 나주시 빛가람동 235-1 (에스엠주차타워) 1층,나주시
광양마동점,전남 광양시 사동로 180 (마동),광양시
광양칠성점,전남 광양시 광양읍 매천로 739 1층 일부,광양시
광양홈플러스점,전남 광양시 항만11로 70,광양시
광양덕례점,전남 광양시 광양읍 대림오성로 59 1층,광양시
광양시청점,전남 광양시 중마중앙로 149 (중동) 1층,광양시
광양포스코복지센터점,"전남 광양시 희망1길 69 (금호동, 금호복지센터) 1층",광양시
광양선강식당점,전남 광양시 폭포사랑길 55 포스코광양제철소 이디야 광양선강식당,광양시
담양터미널점,전남 담양군 담양읍 중앙로 21,담양군
곡성점,전남 곡성군 곡성읍 곡성로 817,곡성군
구례점,전남 구례군 구례읍 중앙로 41 이디야커피,구례군
고흥녹동점,전남 고흥군 도양읍 녹동신항1길 32 1층,고흥군
고흥점,전남 고흥군 고흥읍 봉동주공길 11-2,고흥군
고흥군청점,전남 고흥군 고흥읍 고흥군청로 26 102호,고흥군
화순점,전라남도 화순군 만연로 48-2,화순군
화순삼천리점,전남 화순군 화순읍 쌍충로 27,화순군
전남장흥점,전남 장흥군 장흥읍 동교로 36-5 1층,장흥군
강진점,전남 강진군 강진읍 영랑로 5,강진군
해남터미널점,전남 해남군 해남읍 중앙1로 2-14 101호,해남군
해남구교점,전남 해남군 해남읍 구교3길 8-3 101호,해남군
영암삼호점,전남 영암군 삼호읍 대불주거로 211,영암군
영암점,전남 영암군 영암읍 동문안1길 7-6 1층,영암군
목포대점,전남 무안군 청계면 도림길 92-2,무안군
무안점,전남 무안군 무안읍 불무로 28 (황소식당) 1층,무안군
무안오룡지구점,"전남 무안군 일로읍 오룡번영3로 40 (위드유타워) 101, 102, 201호",무안군
무안남악롯데마트점,전남 무안군 삼향읍 남악로162번길 80 2층,무안군
무안국제공항점,전남 무안군 망운면 피서리 1050 (무안국제공항),무안군
함평점,전남 함평군 함평읍 중앙길 35 (일반상가) 1층,함평군
영광점,전남 영광군 영광읍 신남로 150 1층,영광군
장성점,전남 장성군 장성읍 영천로 162,장성군
상무대포병학교점,전남 장성군 삼서면 태청로 428,장성군
완도점,전남 완도군 완도읍 개포로114번길 30,완도군
진도터미널점,전남 진도군 진도읍 남문길 4 이디야(진도터미널점),진도군
신안임자하나로마트점,전남 신안군 임자면 임자로 123,신안군
신안천사DI점,전남 신안군 압해읍 압해로 820,신안군
광주충파점,광주광역시 동구 중앙로 180,동구
광주상무롯데마트점,광주 서구 시청로 40 1층(치평동),서구
광주화정점,광주 서구 화운로83번길 25 (화정동),서구
광주화정현대점,광주 서구 군분로139번길 17,서구
광주동천점,광주 서구 하남대로 656 1층(동천동),서구
광주금호운천점,"광주 서구 운천로 129 (쌍촌동) 1층 104호, 2층 202호",서구
광주첨단신용점,광주광역시 북구 첨단연신로133번길 4,북구
광주서방지오점,광주 북구 서암대로 315 1층(우산동),북구
광주두암센트럴점,"광주 북구 군왕로 51 1,2층(두암동)",북구
전남대상대점,광주 북구 설죽로202번길 71 1층,북구
광주소촌점,광주광역시 광산구 소촌로 92 (소촌동) 1층,광산구
광주송정역점,광주 광산구 상무대로 210-1,광산구
광주하남점,"광주 광산구 사암로 251 (월곡동, 하남부영아파트) 1층",광산구
광주비아점,광주 광산구 비아동 90-38,광산구
광주첨단LC타워점,광주 광산구 첨단중앙로 96 (월계동) 108호,광산구
광주공군비행장점,광주 광산구 송도로114번길 53 (황룡동) 선봉스포렉스 이디야커피,광산구
광주수완솔빛점,광주 광산구 왕버들로 137 (수완동) 1층 102호,광산구
광주신창왕버들로점,"광주 광산구 왕버들로 255 (신창동, 정원씨티캐슬) 102호",광산구
광주운남삼성점,광주 광산구 임방울대로 142-10 (운남동) 1층 상가중 1칸 - 동쪽편,광산구
광주평동역점,광주 광산구 평동로 851 (옥동) 1층 101호,광산구
광주하남2지구점,광주 광산구 손재로110번길 45 (하남동) 103호,광산구
광주신가사거리점,광주 광산구 수등로 243 (신가동) 1층,광산구
광주무역회관점,광주광역시 광산구 무진대로 282  2층,광산구
광주첨단쌍암점,광주 광산구 월계로 223-13,광산구
광주보건대점,광주 광산구 장신로 326 1층,광산구
광주하남CGV점,광주 광산구 용아로400번길 30 2층 2009호 (산정동),광산구
광주수완장덕점,광주 광산구 장신로 81 1층 109호,광산구
광주하남3지구점,광주 광산구 하남울로12번하길 10 1층 (하남동),광산구
광주송정DI점,"광주 광산구 상무대로 277-1 1,2층(소촌동)",광산구
광주우산사암로점,광주 광산구 사암로106번길 119 1층(우산동),광산구
광주수완중앙점,광주 광산구 수완로 16 1층(수완동),광산구
광주수완신가점,광주 광산구 수등로94번길 8-5 1층(신가동),광산구
광주수완롯데마트점,광주 광산구 장신로 98 (장덕동) 2층,광산구
광주첨단점,"광주 광산구 첨단중앙로170번길 20 1,2층 101,201호 (쌍암동,원프라자빌딩)",광산구
제주중앙점,제주 제주시 일도1동 1473-1,제주시
제주연동점,제주 제주시 연동 272-1,제주시
제주한림점,제주특별자치도 제주시 한림읍 한림로 711 102호,제주시
제주삼도점,"제주특별자치도 제주시 서사로 90 101, 201호(삼도일동)",제주시
제주연북로점,제주특별자치도 제주시 연북로 34 (노형동) 1층,제주시
제주화북점,제주특별자치도 제주시 동화로 12 (화북일동) 101호,제주시
제주시청고산동산점,"제주특별자치도 제주시 중앙로 264 (이도이동, 위드빌) 1층 101호",제주시
제주외도점,제주특별자치도 제주시 우정로5길 4 (외도일동) 1층,제주시
제주삼화점,"제주특별자치도 제주시 건주로 66 (도련일동) 102,103호 (도련일동)",제주시
